Skill Code,Skill Category,Grade Level,Course Name,Skill Name
I.1,Coordinate plane,grade-4,Math,Objects on a coordinate plane
I.2,Coordinate plane,grade-4,Math,Graph points on a coordinate plane
I.3,Coordinate plane,grade-4,Math,Follow directions on a coordinate plane
I.4,Coordinate plane,grade-4,Math,Coordinate planes as maps
J.1,Data and graphs,grade-4,Math,Read a table
J.2,Data and graphs,grade-4,Math,Interpret line graphs
J.3,Data and graphs,grade-4,Math,Create line graphs
J.4,Data and graphs,grade-4,Math,Interpret bar graphs
J.5,Data and graphs,grade-4,Math,Create bar graphs
J.6,Data and graphs,grade-4,Math,Interpret line plots
J.7,Data and graphs,grade-4,Math,Create line plots
J.8,Data and graphs,grade-4,Math,Create and interpret line plots with fractions
J.9,Data and graphs,grade-4,Math,Frequency charts
J.10,Data and graphs,grade-4,Math,Stem-and-leaf plots
J.11,Data and graphs,grade-4,Math,Circle graphs
J.12,Data and graphs,grade-4,Math,Choose the best type of graph
K.1,Logical reasoning,grade-4,Math,Place value word problems
K.2,Logical reasoning,grade-4,Math,Find two numbers based on sum and difference
K.3,Logical reasoning,grade-4,Math,"Find two numbers based on sum, difference, product, and quotient"
K.4,Logical reasoning,grade-4,Math,Find the order
L.1,Patterns and sequences,grade-4,Math,Find the next shape in a repeating pattern
L.2,Patterns and sequences,grade-4,Math,Complete a repeating pattern
L.3,Patterns and sequences,grade-4,Math,Make a repeating pattern
L.4,Patterns and sequences,grade-4,Math,Find the next row in a growing pattern of shapes
L.5,Patterns and sequences,grade-4,Math,Complete an increasing number pattern
L.6,Patterns and sequences,grade-4,Math,Complete a geometric number pattern
L.7,Patterns and sequences,grade-4,Math,Use a rule to complete a number pattern
L.8,Patterns and sequences,grade-4,Math,Number patterns: word problems
L.9,Patterns and sequences,grade-4,Math,Number patterns: mixed review
M.1,Money,grade-4,Math,Count coins and bills - up to $5 bill
M.2,Money,grade-4,Math,Compare money amounts
M.3,Money,grade-4,Math,Round money amounts
M.4,Money,grade-4,Math,Add and subtract money amounts
M.5,Money,grade-4,Math,"Add, subtract, multiply, and divide money amounts"
M.6,Money,grade-4,Math,Making change
M.7,Money,grade-4,Math,Price lists with addition and subtraction
M.8,Money,grade-4,Math,Price lists with multiplication
M.9,Money,grade-4,Math,Unit prices
N.1,Units of measurement,grade-4,Math,Measure using an inch ruler
N.2,Units of measurement,grade-4,Math,Which customary unit is appropriate?
N.3,Units of measurement,grade-4,Math,Compare and convert customary units of length
N.4,Units of measurement,grade-4,Math,Compare and convert customary units of weight
N.5,Units of measurement,grade-4,Math,Compare and convert customary units of volume
N.6,Units of measurement,grade-4,Math,Compare and convert customary units
N.7,Units of measurement,grade-4,Math,Conversion tables - customary units
N.8,Units of measurement,grade-4,Math,Compare customary units by multiplying
N.9,Units of measurement,grade-4,Math,Convert mixed customary units
N.10,Units of measurement,grade-4,Math,Add and subtract mixed customary units
N.11,Units of measurement,grade-4,Math,Which metric unit is appropriate?
N.12,Units of measurement,grade-4,Math,Compare and convert metric units of length
N.13,Units of measurement,grade-4,Math,Compare and convert metric units of weight
N.14,Units of measurement,grade-4,Math,Compare and convert metric units of volume
N.15,Units of measurement,grade-4,Math,Compare and convert metric units
N.16,Units of measurement,grade-4,Math,Conversion tables - metric units
N.17,Units of measurement,grade-4,Math,Convert metric mixed units
N.18,Units of measurement,grade-4,Math,Add and subtract metric mixed units
N.19,Units of measurement,grade-4,Math,Convert between metric and customary units
O.1,Time,grade-4,Math,Convert time units
O.2,Time,grade-4,Math,Add and subtract mixed time units
O.3,Time,grade-4,Math,Fractions of time units
O.4,Time,grade-4,Math,Time zones
O.5,Time,grade-4,Math,Elapsed time
O.6,Time,grade-4,Math,Elapsed time: word problems
O.7,Time,grade-4,Math,Find start and end times: multi-step word problems
O.8,Time,grade-4,Math,Transportation schedules
O.9,Time,grade-4,Math,Time patterns
P.1,Fraction equivalence and ordering,grade-4,Math,Fractions review
P.2,Fraction equivalence and ordering,grade-4,Math,Fractions of a whole: word problems
P.3,Fraction equivalence and ordering,grade-4,Math,Fractions of a group: word problems
P.4,Fraction equivalence and ordering,grade-4,Math,Mixed number review
P.5,Fraction equivalence and ordering,grade-4,Math,Find equivalent fractions using area models
P.6,Fraction equivalence and ordering,grade-4,Math,Graph equivalent fractions on number lines
P.7,Fraction equivalence and ordering,grade-4,Math,Equivalent fractions
P.8,Fraction equivalence and ordering,grade-4,Math,"Fractions with denominators of 10, 100, and 1000"
P.9,Fraction equivalence and ordering,grade-4,Math,Patterns of equivalent fractions
P.10,Fraction equivalence and ordering,grade-4,Math,Write fractions in lowest terms
P.11,Fraction equivalence and ordering,grade-4,Math,Compare fractions with like numerators or denominators using models
P.12,Fraction equivalence and ordering,grade-4,Math,Graph and compare fractions with like numerators or denominators on number lines
P.13,Fraction equivalence and ordering,grade-4,Math,Compare fractions with like numerators or denominators
P.14,Fraction equivalence and ordering,grade-4,Math,Compare fractions using models
P.15,Fraction equivalence and ordering,grade-4,Math,Benchmark fractions
P.16,Fraction equivalence and ordering,grade-4,Math,Compare fractions using benchmarks
P.17,Fraction equivalence and ordering,grade-4,Math,Compare fractions
P.18,Fraction equivalence and ordering,grade-4,Math,Compare fractions in recipes
P.19,Fraction equivalence and ordering,grade-4,Math,Graph and order fractions on number lines
P.20,Fraction equivalence and ordering,grade-4,Math,Order fractions with like numerators or denominators
P.21,Fraction equivalence and ordering,grade-4,Math,Order fractions
P.22,Fraction equivalence and ordering,grade-4,Math,Find smaller or larger fractions
P.23,Fraction equivalence and ordering,grade-4,Math,Convert between improper fractions and mixed numbers
Q.1,Add and subtract fractions with like denominators,grade-4,Math,Decompose fractions into unit fractions
Q.2,Add and subtract fractions with like denominators,grade-4,Math,Decompose fractions
Q.3,Add and subtract fractions with like denominators,grade-4,Math,Decompose fractions multiple ways
Q.4,Add and subtract fractions with like denominators,grade-4,Math,Add fractions with like denominators using number lines
Q.5,Add and subtract fractions with like denominators,grade-4,Math,Add fractions with like denominators
Q.6,Add and subtract fractions with like denominators,grade-4,Math,Subtract fractions with like denominators using number lines
Q.7,Add and subtract fractions with like denominators,grade-4,Math,Subtract fractions with like denominators
Q.8,Add and subtract fractions with like denominators,grade-4,Math,Add and subtract fractions with like denominators using number lines
Q.9,Add and subtract fractions with like denominators,grade-4,Math,Add and subtract fractions with like denominators
Q.10,Add and subtract fractions with like denominators,grade-4,Math,Compare sums and differences of fractions with like denominators
Q.11,Add and subtract fractions with like denominators,grade-4,Math,Add and subtract fractions with like denominators: word problems
Q.12,Add and subtract fractions with like denominators,grade-4,Math,Add and subtract fractions with like denominators in recipes
Q.13,Add and subtract fractions with like denominators,grade-4,Math,Add 3 or more fractions with like denominators
Q.14,Add and subtract fractions with like denominators,grade-4,Math,Add and subtract mixed numbers with like denominators
R.1,Add and subtract fractions with unlike denominators,grade-4,Math,Add fractions with unlike denominators using models
R.2,Add and subtract fractions with unlike denominators,grade-4,Math,Add fractions with unlike denominators
R.3,Add and subtract fractions with unlike denominators,grade-4,Math,Subtract fractions with unlike denominators using models
R.4,Add and subtract fractions with unlike denominators,grade-4,Math,Subtract fractions with unlike denominators
R.5,Add and subtract fractions with unlike denominators,grade-4,Math,Add fractions with denominators of 10 and 100
R.6,Add and subtract fractions with unlike denominators,grade-4,Math,"Add and subtract fractions with denominators of 10, 100, and 1000"
R.7,Add and subtract fractions with unlike denominators,grade-4,Math,Add and subtract fractions with unlike denominators: word problems
R.8,Add and subtract fractions with unlike denominators,grade-4,Math,Compare sums of unit fractions
R.9,Add and subtract fractions with unlike denominators,grade-4,Math,Compare differences of unit fractions
R.10,Add and subtract fractions with unlike denominators,grade-4,Math,Compare sums and differences of unit fractions
R.11,Add and subtract fractions with unlike denominators,grade-4,Math,Add 3 or more fractions with unlike denominators
R.12,Add and subtract fractions with unlike denominators,grade-4,Math,Add 3 or more fractions with like and unlike denominators: word problems
R.13,Add and subtract fractions with unlike denominators,grade-4,Math,Find the missing numerator or denominator in addition and subtraction sentences
R.14,Add and subtract fractions with unlike denominators,grade-4,Math,Add and subtract mixed numbers with unlike denominators
R.15,Add and subtract fractions with unlike denominators,grade-4,Math,Add and subtract mixed numbers with like and unlike denominators: word problems
R.16,Add and subtract fractions with unlike denominators,grade-4,Math,Compare sums and differences of fractions
R.17,Add and subtract fractions with unlike denominators,grade-4,Math,Add and subtract fractions with unlike denominators in recipes
S.1,Multiply fractions,grade-4,Math,Multiply unit fractions by whole numbers using number lines
S.2,Multiply fractions,grade-4,Math,Multiply unit fractions by whole numbers using models
S.3,Multiply fractions,grade-4,Math,Multiples of fractions
S.4,Multiply fractions,grade-4,Math,Multiply unit fractions and whole numbers: sorting
S.5,Multiply fractions,grade-4,Math,Multiply unit fractions by whole numbers
S.6,Multiply fractions,grade-4,Math,Multiply unit fractions by whole numbers: word problems
S.7,Multiply fractions,grade-4,Math,Multiply fractions by whole numbers using number lines
S.8,Multiply fractions,grade-4,Math,Multiply fractions by whole numbers using models
S.9,Multiply fractions,grade-4,Math,Multiply fractions and whole numbers: sorting
S.10,Multiply fractions,grade-4,Math,Multiply fractions by whole numbers
S.11,Multiply fractions,grade-4,Math,Scaling whole numbers by fractions
S.12,Multiply fractions,grade-4,Math,Multiply fractions by whole numbers: word problems
S.13,Multiply fractions,grade-4,Math,Multiply fractions and mixed numbers by whole numbers in recipes
S.14,Multiply fractions,grade-4,Math,Fractions of a number
S.15,Multiply fractions,grade-4,Math,Fractions of a number: word problems
T.1,Decimals,grade-4,Math,What decimal number is illustrated?
T.2,Decimals,grade-4,Math,Model decimals and fractions
T.3,Decimals,grade-4,Math,Understanding decimals expressed in words
T.4,Decimals,grade-4,Math,Place values in decimal numbers
T.5,Decimals,grade-4,Math,Equivalent decimals
T.6,Decimals,grade-4,Math,Graph decimals on number lines
T.7,Decimals,grade-4,Math,Decimal number lines
T.8,Decimals,grade-4,Math,Graph fractions as decimals on number lines
T.9,Decimals,grade-4,Math,Convert fractions and mixed numbers to decimals - denominators of 10 and 100
T.10,Decimals,grade-4,Math,Convert fractions and mixed numbers to decimals
T.11,Decimals,grade-4,Math,Convert decimals to fractions and mixed numbers
T.12,Decimals,grade-4,Math,Convert decimals between standard and expanded form using fractions
T.13,Decimals,grade-4,Math,Round decimals
T.14,Decimals,grade-4,Math,Compare decimals on number lines
T.15,Decimals,grade-4,Math,Compare decimal numbers
T.16,Decimals,grade-4,Math,Put decimal numbers in order I
T.17,Decimals,grade-4,Math,Put decimal numbers in order II
T.18,Decimals,grade-4,Math,Compare decimals and fractions on number lines
T.19,Decimals,grade-4,Math,Compare decimals and fractions
T.20,Decimals,grade-4,Math,Number sequences involving decimals
U.1,Add and subtract decimals,grade-4,Math,Add decimal numbers
U.2,Add and subtract decimals,grade-4,Math,Subtract decimal numbers
U.3,Add and subtract decimals,grade-4,Math,Add and subtract decimals: word problems
U.4,Add and subtract decimals,grade-4,Math,Choose decimals with a particular sum or difference
U.5,Add and subtract decimals,grade-4,Math,Add 3 or more decimals
U.6,Add and subtract decimals,grade-4,Math,Add 3 or more decimals: word problems
U.7,Add and subtract decimals,grade-4,Math,Complete the addition or subtraction sentence
U.8,Add and subtract decimals,grade-4,Math,Inequalities with addition and subtraction
U.9,Add and subtract decimals,grade-4,Math,Estimate sums and differences of decimals
U.10,Add and subtract decimals,grade-4,Math,Solve decimal problems using diagrams
V.1,Probability and statistics,grade-4,Math,Understanding probability
V.2,Probability and statistics,grade-4,Math,Find the probability
V.3,Probability and statistics,grade-4,Math,Make predictions
V.4,Probability and statistics,grade-4,Math,"Mean, median, mode, and range"
V.5,Probability and statistics,grade-4,Math,"Interpret charts to find mean, median, mode, and range"
V.6,Probability and statistics,grade-4,Math,Combinations
W.1,Two-dimensional figures,grade-4,Math,Open and closed shapes
W.2,Two-dimensional figures,grade-4,Math,Is it a polygon?
W.3,Two-dimensional figures,grade-4,Math,Number of sides in polygons
W.4,Two-dimensional figures,grade-4,Math,"Lines, line segments, and rays"
W.5,Two-dimensional figures,grade-4,Math,"Parallel, perpendicular, and intersecting lines"
